customer_id,customer_name,primary_contact,email,phone,address_line1,city,state,postal_code,country,gst_number,payment_terms,credit_limit,available_credit,industry_sector,customer_category,onboarding_date,status
CUST000600,Tech Retail Enterprises,Geeta Agarwal,geeta.agarwal@techretailenterprises.com,+917955025669,48, Civil Lines,Guwahati,Assam,440466,India,18ABCDE5991ZZ,Net 30,15023975,8702015.07,Healthcare,Large,2024-01-11,Active
CUST000601,Tata Media Enterprises,Raj Mehta,raj.mehta@tatamediaenterprises.com,+919794828839,18, Sector 17,Mumbai,Maharashtra,451715,India,27ABCDE6001ZZ,Net 45,727831,702981.80,Automotive,Small,2020-06-25,Inactive
CUST000602,Reliance Media Enterprises,Amit Mehta,amit.mehta@reliancemediaenterprises.com,+918536069651,36, Sector 17,Delhi,Delhi,497620,India,07ABCDE6011ZZ,Net 60,12658083,10029893.48,Energy,Large,2024-07-22,Active
CUST000603,Infosys Media Enterprises,Vijay Mehta,vijay.mehta@infosysmediaenterprises.com,+918223006437,95, Sector 17,Bangalore,Karnataka,434109,India,29ABCDE6021ZZ,Net 45,80962353,59927892.90,Hospitality,Enterprise,2018-09-01,Active
CUST000604,Bharti Media Enterprises,Sunil Mehta,sunil.mehta@bhartimediaenterprises.com,+919651192949,45, Sector 17,Hyderabad,Telangana,490016,India,36ABCDE6031ZZ,Net 60,5751518,5207090.22,Education,Medium,2021-06-16,Inactive
CUST000605,HDFC Media Enterprises,Anil Mehta,anil.mehta@hdfcmediaenterprises.com,+918227303775,89, Sector 17,Chennai,Tamil Nadu,466434,India,33ABCDE6041ZZ,Net 30,5055014,4432409.78,Media & Entertainment,Medium,2024-06-10,Active
CUST000606,Wipro Media Enterprises,Rahul Mehta,rahul.mehta@wipromediaenterprises.com,+917946544445,81, Sector 17,Kolkata,West Bengal,426466,India,19ABCDE6051ZZ,Net 15,5777456,2243535.02,FMCG,Medium,2023-08-02,Active
CUST000607,Mahindra Media Enterprises,Sanjay Mehta,sanjay.mehta@mahindramediaenterprises.com,+919456956584,35, Sector 17,Pune,Maharashtra,434611,India,27ABCDE6061ZZ,Net 45,43981335,30749906.71,Agriculture,Large,2021-04-02,Active
CUST000608,Birla Media Enterprises,Rakesh Mehta,rakesh.mehta@birlamediaenterprises.com,+917231020249,100, Sector 17,Ahmedabad,Gujarat,479276,India,24ABCDE6071ZZ,Net 30,21800201,14781043.85,Construction,Large,2023-08-01,Active
CUST000609,Adani Media Enterprises,Rajesh Mehta,rajesh.mehta@adanimediaenterprises.com,+917745653604,67, Sector 17,Jaipur,Rajasthan,425881,India,08ABCDE6081ZZ,Net 45,8604599,6804165.28,Manufacturing,Medium,2021-01-14,Active
CUST000610,JSW Media Enterprises,Ashok Mehta,ashok.mehta@jswmediaenterprises.com,+917281622911,29, Sector 17,Lucknow,Uttar Pradesh,410946,India,09ABCDE6091ZZ,Net 30,618007,343988.61,IT Services,Small,2024-12-03,Active
CUST000611,Godrej Media Enterprises,Priya Mehta,priya.mehta@godrejmediaenterprises.com,+919153236106,87, Sector 17,Chandigarh,Punjab,445119,India,03ABCDE6101ZZ,Net 60,6370337,2170991.05,Banking & Finance,Medium,2021-04-13,Active
CUST000612,L&T Media Enterprises,Neha Mehta,neha.mehta@l&tmediaenterprises.com,+918575889729,92, Sector 17,Indore,Madhya Pradesh,440139,India,23ABCDE6111ZZ,Net 45,46377123,35178501.69,Pharmaceuticals,Large,2023-07-13,Active
CUST000613,ICICI Media Enterprises,Pooja Mehta,pooja.mehta@icicimediaenterprises.com,+919063354393,91, Sector 17,Kochi,Kerala,457632,India,32ABCDE6121ZZ,Net 30,769410,300121.11,Retail,Small,2020-02-19,Active
CUST000614,SBI Media Enterprises,Rani Mehta,rani.mehta@sbimediaenterprises.com,+918691715784,83, Sector 17,Nagpur,Maharashtra,407973,India,27ABCDE6131ZZ,Net 30,940195,589237.92,Real Estate,Small,2018-08-02,Active
CUST000615,TCS Media Enterprises,Sunita Mehta,sunita.mehta@tcsmediaenterprises.com,+918634926899,77, Sector 17,Bhopal,Madhya Pradesh,426305,India,23ABCDE6141ZZ,Net 60,8681759,8397607.43,Telecommunications,Medium,2021-08-23,Active
CUST000616,Bajaj Media Enterprises,Anita Mehta,anita.mehta@bajajmediaenterprises.com,+917132781517,16, Sector 17,Surat,Gujarat,437427,India,24ABCDE6151ZZ,Net 30,306000,273615.39,Healthcare,Small,2020-04-10,Active
CUST000617,HCL Media Enterprises,Meena Mehta,meena.mehta@hclmediaenterprises.com,+918869405079,59, Sector 17,Vadodara,Gujarat,495608,India,24ABCDE6161ZZ,Net 45,5812975,5236263.36,Automotive,Medium,2018-12-04,Active
CUST000618,Hindustan Media Enterprises,Kavita Mehta,kavita.mehta@hindustanmediaenterprises.com,+918610564858,65, Sector 17,Coimbatore,Tamil Nadu,483968,India,33ABCDE6171ZZ,Net 30,2112624,1794855.82,Energy,Medium,2020-11-23,Active
CUST000619,Indian Media Enterprises,Shalini Mehta,shalini.mehta@indianmediaenterprises.com,+917152774711,83, Sector 17,Visakhapatnam,Andhra Pradesh,489291,India,37ABCDE6181ZZ,Net 30,3971258,2255867.15,Hospitality,Medium,2023-01-28,Active
CUST000620,Tech Media Enterprises,Geeta Mehta,geeta.mehta@techmediaenterprises.com,+918094530408,89, Sector 17,Guwahati,Assam,487332,India,18ABCDE6191ZZ,Net 45,954053,676323.26,Education,Small,2021-05-31,Active
CUST000621,Tata Telecom Enterprises,Raj Reddy,raj.reddy@tatatelecomenterprises.com,+917437258136,78, Main Road,Mumbai,Maharashtra,480032,India,27ABCDE6201ZZ,Net 45,9571533,3569971.34,Media & Entertainment,Medium,2019-12-28,Active
CUST000622,Reliance Telecom Enterprises,Amit Reddy,amit.reddy@reliancetelecomenterprises.com,+919052249704,87, Main Road,Delhi,Delhi,430827,India,07ABCDE6211ZZ,Net 45,862241,273230.92,FMCG,Small,2020-09-12,Active
CUST000623,Infosys Telecom Enterprises,Vijay Reddy,vijay.reddy@infosystelecomenterprises.com,+918076651004,21, Main Road,Bangalore,Karnataka,435583,India,29ABCDE6221ZZ,Net 30,193889,144124.73,Agriculture,Small,2022-11-03,Active
CUST000624,Bharti Telecom Enterprises,Sunil Reddy,sunil.reddy@bhartitelecomenterprises.com,+919732753934,77, Main Road,Hyderabad,Telangana,450329,India,36ABCDE6231ZZ,Net 60,558481,277690.23,Construction,Small,2021-05-24,Active
CUST000625,HDFC Telecom Enterprises,Anil Reddy,anil.reddy@hdfctelecomenterprises.com,+918206756172,93, Main Road,Chennai,Tamil Nadu,472048,India,33ABCDE6241ZZ,Net 30,8350907,4329861.20,Manufacturing,Medium,2019-10-20,Active
CUST000626,Wipro Telecom Enterprises,Rahul Reddy,rahul.reddy@wiprotelecomenterprises.com,+918390162103,22, Main Road,Kolkata,West Bengal,456328,India,19ABCDE6251ZZ,Net 45,8934638,4083164.62,IT Services,Medium,2024-02-24,Active
CUST000627,Mahindra Telecom Enterprises,Sanjay Reddy,sanjay.reddy@mahindratelecomenterprises.com,+917579687274,53, Main Road,Pune,Maharashtra,422747,India,27ABCDE6261ZZ,Net 15,827216,314296.21,Banking & Finance,Small,2020-05-16,Active
CUST000628,Birla Telecom Enterprises,Rakesh Reddy,rakesh.reddy@birlatelecomenterprises.com,+919438698278,37, Main Road,Ahmedabad,Gujarat,405895,India,24ABCDE6271ZZ,Net 30,3384408,1276304.72,Pharmaceuticals,Medium,2021-06-20,Active
CUST000629,Adani Telecom Enterprises,Rajesh Reddy,rajesh.reddy@adanitelecomenterprises.com,+917866330600,5, Main Road,Jaipur,Rajasthan,482028,India,08ABCDE6281ZZ,Net 60,1633730,1370359.61,Retail,Medium,2022-12-16,Active
CUST000630,JSW Telecom Enterprises,Ashok Reddy,ashok.reddy@jswtelecomenterprises.com,+918861124716,74, Main Road,Lucknow,Uttar Pradesh,463489,India,09ABCDE6291ZZ,Net 30,248138,75971.02,Real Estate,Small,2019-08-27,Active
CUST000631,Godrej Telecom Enterprises,Priya Reddy,priya.reddy@godrejtelecomenterprises.com,+918386015759,98, Main Road,Chandigarh,Punjab,422950,India,03ABCDE6301ZZ,Net 15,22602121,18229122.87,Telecommunications,Large,2021-06-27,Active
CUST000632,L&T Telecom Enterprises,Neha Reddy,neha.reddy@l&ttelecomenterprises.com,+917468069733,90, Main Road,Indore,Madhya Pradesh,436639,India,23ABCDE6311ZZ,Net 15,1739133,1103602.38,Healthcare,Medium,2018-08-24,Active
CUST000633,ICICI Telecom Enterprises,Pooja Reddy,pooja.reddy@icicitelecomenterprises.com,+918753039564,60, Main Road,Kochi,Kerala,437079,India,32ABCDE6321ZZ,Net 45,965336,567044.70,Automotive,Small,2022-04-28,Inactive
CUST000634,SBI Telecom Enterprises,Rani Reddy,rani.reddy@sbitelecomenterprises.com,+918846858186,75, Main Road,Nagpur,Maharashtra,416452,India,27ABCDE6331ZZ,Net 15,6244750,3947847.74,Energy,Medium,2024-04-23,Active
CUST000635,TCS Telecom Enterprises,Sunita Reddy,sunita.reddy@tcstelecomenterprises.com,+917984886927,30, Main Road,Bhopal,Madhya Pradesh,494595,India,23ABCDE6341ZZ,Net 15,901641,549117.01,Hospitality,Small,2021-07-24,Active
CUST000636,Bajaj Telecom Enterprises,Anita Reddy,anita.reddy@bajajtelecomenterprises.com,+918440627136,68, Main Road,Surat,Gujarat,465643,India,24ABCDE6351ZZ,Net 30,335059,180764.72,Education,Small,2020-11-06,Active
CUST000637,HCL Telecom Enterprises,Meena Reddy,meena.reddy@hcltelecomenterprises.com,+919102580516,11, Main Road,Vadodara,Gujarat,470043,India,24ABCDE6361ZZ,Net 45,914721,417674.79,Media & Entertainment,Small,2022-01-03,Active
CUST000638,Hindustan Telecom Enterprises,Kavita Reddy,kavita.reddy@hindustantelecomenterprises.com,+918923771528,53, Main Road,Coimbatore,Tamil Nadu,404909,India,33ABCDE6371ZZ,Net 30,6762340,6716519.75,FMCG,Medium,2024-05-08,Active
CUST000639,Indian Telecom Enterprises,Shalini Reddy,shalini.reddy@indiantelecomenterprises.com,+919818135249,100, Main Road,Visakhapatnam,Andhra Pradesh,405267,India,37ABCDE6381ZZ,Net 60,1006684,468849.58,Agriculture,Medium,2018-12-03,Active
CUST000640,Tech Telecom Enterprises,Geeta Reddy,geeta.reddy@techtelecomenterprises.com,+918135241005,90, Main Road,Guwahati,Assam,449352,India,18ABCDE6391ZZ,Net 30,5959241,3415614.92,Construction,Medium,2020-08-26,Active
CUST000641,Tata Software Enterprises,Raj Chopra,raj.chopra@tatasoftwareenterprises.com,+917272254214,20, Church Street,Mumbai,Maharashtra,465801,India,27ABCDE6401ZZ,Net 30,964714,841150.55,Manufacturing,Small,2020-05-31,Active
CUST000642,Reliance Software Enterprises,Amit Chopra,amit.chopra@reliancesoftwareenterprises.com,+918717571525,19, Church Street,Delhi,Delhi,435366,India,07ABCDE6411ZZ,Net 60,2581040,1397663.43,IT Services,Medium,2021-07-17,Active
CUST000643,Infosys Software Enterprises,Vijay Chopra,vijay.chopra@infosyssoftwareenterprises.com,+917547319736,87, Church Street,Bangalore,Karnataka,486060,India,29ABCDE6421ZZ,Net 45,36810041,33622529.60,Banking & Finance,Large,2019-03-23,Active
CUST000644,Bharti Software Enterprises,Sunil Chopra,sunil.chopra@bhartisoftwareenterprises.com,+918798517532,52, Church Street,Hyderabad,Telangana,407881,India,36ABCDE6431ZZ,Net 60,7175839,6737001.77,Pharmaceuticals,Medium,2019-05-23,Active
CUST000645,HDFC Software Enterprises,Anil Chopra,anil.chopra@hdfcsoftwareenterprises.com,+918674072025,97, Church Street,Chennai,Tamil Nadu,479105,India,33ABCDE6441ZZ,Net 45,4020591,3452525.38,Retail,Medium,2018-11-24,Active
CUST000646,Wipro Software Enterprises,Rahul Chopra,rahul.chopra@wiprosoftwareenterprises.com,+917368915027,25, Church Street,Kolkata,West Bengal,460523,India,19ABCDE6451ZZ,Net 7,44116445,39815959.44,Real Estate,Large,2023-01-24,Active
CUST000647,Mahindra Software Enterprises,Sanjay Chopra,sanjay.chopra@mahindrasoftwareenterprises.com,+917664386654,84, Church Street,Pune,Maharashtra,438424,India,27ABCDE6461ZZ,Net 60,207430,101621.73,Telecommunications,Small,2023-06-20,Active
CUST000648,Birla Software Enterprises,Rakesh Chopra,rakesh.chopra@birlasoftwareenterprises.com,+919813922708,74, Church Street,Ahmedabad,Gujarat,413538,India,24ABCDE6471ZZ,Net 30,576512,219250.20,Healthcare,Small,2024-11-12,Active
CUST000649,Adani Software Enterprises,Rajesh Chopra,rajesh.chopra@adanisoftwareenterprises.com,+918034237148,61, Church Street,Jaipur,Rajasthan,430237,India,08ABCDE6481ZZ,Net 30,9637493,3685678.20,Automotive,Medium,2020-06-13,Active
CUST000650,JSW Software Enterprises,Ashok Chopra,ashok.chopra@jswsoftwareenterprises.com,+919886771668,58, Church Street,Lucknow,Uttar Pradesh,486140,India,09ABCDE6491ZZ,Net 15,568103,557290.79,Energy,Small,2018-10-08,Active
CUST000651,Godrej Software Enterprises,Priya Chopra,priya.chopra@godrejsoftwareenterprises.com,+918467274282,71, Church Street,Chandigarh,Punjab,446496,India,03ABCDE6501ZZ,Net 15,49267311,27100964.48,Hospitality,Large,2023-01-27,Active
CUST000652,L&T Software Enterprises,Neha Chopra,neha.chopra@l&tsoftwareenterprises.com,+919637169632,60, Church Street,Indore,Madhya Pradesh,440922,India,23ABCDE6511ZZ,Net 30,1307201,455568.54,Education,Medium,2024-05-01,Active
CUST000653,ICICI Software Enterprises,Pooja Chopra,pooja.chopra@icicisoftwareenterprises.com,+919827230844,81, Church Street,Kochi,Kerala,440537,India,32ABCDE6521ZZ,Net 7,489010,428617.22,Media & Entertainment,Small,2022-02-24,Active
CUST000654,SBI Software Enterprises,Rani Chopra,rani.chopra@sbisoftwareenterprises.com,+918485067548,26, Church Street,Nagpur,Maharashtra,430984,India,27ABCDE6531ZZ,Net 45,2136399,1387058.80,FMCG,Medium,2018-02-07,Active
CUST000655,TCS Software Enterprises,Sunita Chopra,sunita.chopra@tcssoftwareenterprises.com,+917611703041,8, Church Street,Bhopal,Madhya Pradesh,435946,India,23ABCDE6541ZZ,Net 30,727114,369385.52,Agriculture,Small,2019-10-19,Active
CUST000656,Bajaj Software Enterprises,Anita Chopra,anita.chopra@bajajsoftwareenterprises.com,+917016052921,5, Church Street,Surat,Gujarat,432866,India,24ABCDE6551ZZ,COD,7777047,6794947.31,Construction,Medium,2024-07-17,Active
CUST000657,HCL Software Enterprises,Meena Chopra,meena.chopra@hclsoftwareenterprises.com,+917112448163,100, Church Street,Vadodara,Gujarat,404559,India,24ABCDE6561ZZ,Net 30,40846710,19624973.70,Manufacturing,Large,2024-08-27,Active
CUST000658,Hindustan Software Enterprises,Kavita Chopra,kavita.chopra@hindustansoftwareenterprises.com,+919890848864,48, Church Street,Coimbatore,Tamil Nadu,459046,India,33ABCDE6571ZZ,Net 30,154908728,92128132.43,IT Services,Enterprise,2018-04-10,Active
CUST000659,Indian Software Enterprises,Shalini Chopra,shalini.chopra@indiansoftwareenterprises.com,+917265084113,1, Church Street,Visakhapatnam,Andhra Pradesh,495659,India,37ABCDE6581ZZ,COD,12372146,4666979.46,Banking & Finance,Large,2019-04-16,Active
CUST000660,Tech Software Enterprises,Geeta Chopra,geeta.chopra@techsoftwareenterprises.com,+918208958907,91, Church Street,Guwahati,Assam,422034,India,18ABCDE6591ZZ,Net 30,217817,114030.03,Pharmaceuticals,Small,2021-09-18,Active
CUST000661,Tata Hardware Enterprises,Raj Malhotra,raj.malhotra@tatahardwareenterprises.com,+917636387525,13, Marine Drive,Mumbai,Maharashtra,436057,India,27ABCDE6601ZZ,Net 30,1681695,647483.05,Retail,Medium,2024-11-28,Active
CUST000662,Reliance Hardware Enterprises,Amit Malhotra,amit.malhotra@reliancehardwareenterprises.com,+919140167813,82, Marine Drive,Delhi,Delhi,496106,India,07ABCDE6611ZZ,Net 15,6129325,1883448.27,Real Estate,Medium,2021-02-03,Active
CUST000663,Infosys Hardware Enterprises,Vijay Malhotra,vijay.malhotra@infosyshardwareenterprises.com,+919535844592,43, Marine Drive,Bangalore,Karnataka,446037,India,29ABCDE6621ZZ,Net 7,4096919,1987463.27,Telecommunications,Medium,2019-08-03,Active
CUST000664,Bharti Hardware Enterprises,Sunil Malhotra,sunil.malhotra@bhartihardwareenterprises.com,+917161993677,52, Marine Drive,Hyderabad,Telangana,490015,India,36ABCDE6631ZZ,Net 30,3173516,1660403.47,Healthcare,Medium,2024-06-12,Active
CUST000665,HDFC Hardware Enterprises,Anil Malhotra,anil.malhotra@hdfchardwareenterprises.com,+919716484877,69, Marine Drive,Chennai,Tamil Nadu,453227,India,33ABCDE6641ZZ,Net 15,5491141,2612967.09,Automotive,Medium,2021-06-26,Active
CUST000666,Wipro Hardware Enterprises,Rahul Malhotra,rahul.malhotra@wiprohardwareenterprises.com,+918117580746,23, Marine Drive,Kolkata,West Bengal,434422,India,19ABCDE6651ZZ,Net 15,8052859,3234385.75,Energy,Medium,2024-01-09,Active
CUST000667,Mahindra Hardware Enterprises,Sanjay Malhotra,sanjay.malhotra@mahindrahardwareenterprises.com,+918849015947,75, Marine Drive,Pune,Maharashtra,447496,India,27ABCDE6661ZZ,Net 30,587422,431408.52,Hospitality,Small,2023-12-28,Active
CUST000668,Birla Hardware Enterprises,Rakesh Malhotra,rakesh.malhotra@birlahardwareenterprises.com,+918578411854,47, Marine Drive,Ahmedabad,Gujarat,497841,India,24ABCDE6671ZZ,Net 15,83785946,47655012.90,Education,Enterprise,2021-12-25,Active
CUST000669,Adani Hardware Enterprises,Rajesh Malhotra,rajesh.malhotra@adanihardwareenterprises.com,+917690639109,8, Marine Drive,Jaipur,Rajasthan,453761,India,08ABCDE6681ZZ,Net 45,707923,695070.06,Media & Entertainment,Small,2021-09-07,Active
CUST000670,JSW Hardware Enterprises,Ashok Malhotra,ashok.malhotra@jswhardwareenterprises.com,+918422416020,77, Marine Drive,Lucknow,Uttar Pradesh,484834,India,09ABCDE6691ZZ,COD,971771,682174.36,FMCG,Small,2022-08-23,Active
CUST000671,Godrej Hardware Enterprises,Priya Malhotra,priya.malhotra@godrejhardwareenterprises.com,+919167970517,70, Marine Drive,Chandigarh,Punjab,473770,India,03ABCDE6701ZZ,Net 45,7890461,3048853.28,Agriculture,Medium,2022-03-23,Active
CUST000672,L&T Hardware Enterprises,Neha Malhotra,neha.malhotra@l&thardwareenterprises.com,+918853917151,18, Marine Drive,Indore,Madhya Pradesh,403362,India,23ABCDE6711ZZ,Net 45,9087043,3223094.76,Construction,Medium,2022-01-07,Inactive
CUST000673,ICICI Hardware Enterprises,Pooja Malhotra,pooja.malhotra@icicihardwareenterprises.com,+918144316542,70, Marine Drive,Kochi,Kerala,442374,India,32ABCDE6721ZZ,Net 30,826198,758180.28,Manufacturing,Small,2019-04-26,Active
CUST000674,SBI Hardware Enterprises,Rani Malhotra,rani.malhotra@sbihardwareenterprises.com,+918614938558,61, Marine Drive,Nagpur,Maharashtra,411559,India,27ABCDE6731ZZ,Net 60,676457,585387.86,IT Services,Small,2020-09-23,Active
CUST000675,TCS Hardware Enterprises,Sunita Malhotra,sunita.malhotra@tcshardwareenterprises.com,+918281611718,38, Marine Drive,Bhopal,Madhya Pradesh,413057,India,23ABCDE6741ZZ,Net 15,741919,652951.34,Banking & Finance,Small,2024-01-22,Active
CUST000676,Bajaj Hardware Enterprises,Anita Malhotra,anita.malhotra@bajajhardwareenterprises.com,+917632076258,24, Marine Drive,Surat,Gujarat,492354,India,24ABCDE6751ZZ,Net 45,4082375,1331234.67,Pharmaceuticals,Medium,2022-09-08,Active
CUST000677,HCL Hardware Enterprises,Meena Malhotra,meena.malhotra@hclhardwareenterprises.com,+918198463289,90, Marine Drive,Vadodara,Gujarat,456664,India,24ABCDE6761ZZ,Net 60,940347,697017.37,Retail,Small,2018-11-09,Active
CUST000678,Hindustan Hardware Enterprises,Kavita Malhotra,kavita.malhotra@hindustanhardwareenterprises.com,+918324311604,100, Marine Drive,Coimbatore,Tamil Nadu,485799,India,33ABCDE6771ZZ,Net 45,7141882,4981527.22,Real Estate,Medium,2024-01-11,Active
CUST000679,Indian Hardware Enterprises,Shalini Malhotra,shalini.malhotra@indianhardwareenterprises.com,+917647310405,90, Marine Drive,Visakhapatnam,Andhra Pradesh,447100,India,37ABCDE6781ZZ,Net 15,782257,612728.15,Telecommunications,Small,2020-06-08,Active
CUST000680,Tech Hardware Enterprises,Geeta Malhotra,geeta.malhotra@techhardwareenterprises.com,+917886184820,47, Marine Drive,Guwahati,Assam,491757,India,18ABCDE6791ZZ,Net 30,2976111,2938522.02,Healthcare,Medium,2018-04-08,Active
CUST000681,Tata Food Enterprises,Raj Nair,raj.nair@tatafoodenterprises.com,+918338754620,96, Race Course Road,Mumbai,Maharashtra,401161,India,27ABCDE6801ZZ,COD,39118526,19777321.65,Automotive,Large,2018-12-17,Active
CUST000682,Reliance Food Enterprises,Amit Nair,amit.nair@reliancefoodenterprises.com,+919180762371,11, Race Course Road,Delhi,Delhi,433170,India,07ABCDE6811ZZ,Net 15,49807724,22435537.81,Energy,Large,2021-03-19,Active
CUST000683,Infosys Food Enterprises,Vijay Nair,vijay.nair@infosysfoodenterprises.com,+918468074073,63, Race Course Road,Bangalore,Karnataka,406563,India,29ABCDE6821ZZ,Net 30,9595271,4637630.75,Hospitality,Medium,2024-10-03,Active
CUST000684,Bharti Food Enterprises,Sunil Nair,sunil.nair@bhartifoodenterprises.com,+917590336119,20, Race Course Road,Hyderabad,Telangana,405559,India,36ABCDE6831ZZ,Net 30,3265015,2301044.00,Education,Medium,2019-07-01,Active
CUST000685,HDFC Food Enterprises,Anil Nair,anil.nair@hdfcfoodenterprises.com,+919820714600,17, Race Course Road,Chennai,Tamil Nadu,463602,India,33ABCDE6841ZZ,Net 30,22312853,12718986.65,Media & Entertainment,Large,2019-07-09,Active
CUST000686,Wipro Food Enterprises,Rahul Nair,rahul.nair@wiprofoodenterprises.com,+917448719999,11, Race Course Road,Kolkata,West Bengal,430926,India,19ABCDE6851ZZ,Net 45,381879,226178.71,FMCG,Small,2019-10-17,Active
CUST000687,Mahindra Food Enterprises,Sanjay Nair,sanjay.nair@mahindrafoodenterprises.com,+917173377158,6, Race Course Road,Pune,Maharashtra,493635,India,27ABCDE6861ZZ,Net 60,1376330,664328.59,Agriculture,Medium,2020-08-24,Active
